model,leader,entry_time,exit_time,direction,xau_entry,xau_exit,gross_per_oz,cost_per_oz,ounces,notional,pnl,pnl_per_dollar,desired_notional,equity
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-22 20:30:00+00:00,2026-05-26 09:30:00,1,4507.13,4518.145,11.015000000000327,1.3597580645161602,110.93534022759493,500000.0,1071.1075490926785,0.002142215098185357,500000.0,8489.552077577375
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-22 20:45:00+00:00,2026-05-26 09:45:00,1,4507.0365,4519.12,12.08349999999973,2.045067238912767,110.93764161883313,500000.0,1113.6400560642192,0.0022272801121284384,500000.0,9603.192133641594
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-26 08:05:00+00:00,2026-05-26 10:05:00,1,4533.094999999999,4525.57,-7.524999999999636,1.0541312803889427,110.29991650296323,500000.0,-946.2774638948201,-0.0018925549277896403,500000.0,8656.914669746775
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-22 20:55:00+00:00,2026-05-26 10:30:00,1,4509.64,4538.775,29.13499999999931,2.4940043859649794,110.8735952315484,500000.0,2953.782964275899,0.005907565928551798,500000.0,11610.697634022674
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 08:00:00+00:00,2026-05-26 10:35:00,1,4535.8815,4534.165,-1.716500000000451,1.0569297297297628,110.23215663813086,500000.0,-305.7211403924699,-0.0006114422807849398,500000.0,11304.976493630204
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 09:00:00+00:00,2026-05-26 10:40:00,1,4524.639999999999,4533.24,8.600000000000364,1.0574063360881387,110.50602920895365,500000.0,833.5020757355531,0.0016670041514711062,500000.0,12138.478569365756
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-26 09:05:00+00:00,2026-05-26 11:05:00,1,4523.504999999999,4535.0615,11.556500000000597,1.0652904725019372,110.53375645655306,500000.0,1159.632798847206,0.0023192655976944122,500000.0,13298.111368212962
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 09:30:00+00:00,2026-05-26 11:05:00,1,4518.145,4535.0615,16.91649999999936,1.0932416717141153,110.6648856997728,500000.0,1751.0790742976646,0.003502158148595329,500000.0,15049.190442510626
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 09:45:00+00:00,2026-05-26 11:15:00,1,4519.12,4530.03,10.909999999999854,1.0971204561653458,110.64100975411142,500000.0,1085.7069013253144,0.0021714138026506288,500000.0,16134.89734383594
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-26 10:05:00+00:00,2026-05-26 12:05:00,1,4525.57,4510.780000000001,-14.789999999999054,1.0784313725490107,110.48332033312931,500000.0,-1753.1969865175067,-0.0035063939730350132,500000.0,14381.700357318434
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-05-22 19:40:00+00:00,2026-05-26 12:25:00,1,4509.75,4506.3485,-3.401499999999942,1.3000961538461735,110.87089084760797,500000.0,-521.270153982606,-0.001042540307965212,500000.0,13860.430203335827
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-05-22 19:45:00+00:00,2026-05-26 12:30:00,1,4507.601500000001,4510.5885,2.9869999999991705,1.2394552102376666,110.92373627083049,500000.0,193.84419738096898,0.00038768839476193795,500000.0,14054.274400716797
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-26 10:30:00+00:00,2026-05-26 12:30:00,-1,4538.775,4510.5885,28.186499999999796,1.0848558823529588,110.1618828869023,500000.0,2985.5681453307157,0.005971136290661432,500000.0,17039.842546047512
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-26 10:35:00+00:00,2026-05-26 12:35:00,-1,4534.165,4502.3215,31.84349999999995,1.1407272727272528,110.2738872537722,500000.0,3385.714098105461,0.006771428196210922,500000.0,20425.556644152974
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-05-22 19:50:00+00:00,2026-05-26 12:35:00,1,4507.7835,4502.3215,-5.461999999999534,1.265630265210667,110.91925776825796,500000.0,-746.223755556384,-0.001492447511112768,500000.0,19679.33288859659
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-26 10:40:00+00:00,2026-05-26 12:40:00,-1,4533.24,4512.155,21.085000000000036,1.168148921363957,110.29638845505643,500000.0,2196.7567433707545,0.004393513486741509,500000.0,21876.089631967345
XLF_volz_fade_w48_q0.55_london_h30_cost2.0,XLF,2026-05-26 11:05:00+00:00,2026-05-26 13:50:00,-1,4535.0615,4516.025,19.03650000000016,1.108410201912881,110.25208809185939,500000.0,1976.6093357374846,0.003953218671474969,500000.0,23852.69896770483
XLF_volz_fade_w48_q0.55_london_h30_cost2.0,XLF,2026-05-26 11:10:00+00:00,2026-05-26 13:55:00,-1,4531.785,4514.445,17.340000000000146,1.1120762812871938,110.33180082461988,500000.0,1790.456047530162,0.003580912095060324,500000.0,25643.155015234992
XLF_volz_fade_w48_q0.55_london_h30_cost2.0,XLF,2026-05-26 11:15:00+00:00,2026-05-26 14:00:00,-1,4530.03,4517.495000000001,12.534999999998945,1.070120253164557,110.37454498093832,500000.0,1265.4308853180207,0.0025308617706360417,500000.0,26908.58590055301
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-26 12:05:00+00:00,2026-05-26 14:05:00,1,4510.780000000001,4515.58,4.799999999999272,1.1213507498790325,110.84557437959731,500000.0,407.76198907065293,0.0008155239781413059,500000.0,27316.347889623663
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 12:25:00+00:00,2026-05-26 15:10:00,-1,4506.3485,4509.495,-3.1464999999998327,1.0169311294765995,110.95457885691708,500000.0,-461.9517475708362,-0.0009239034951416724,500000.0,26854.39614205283
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 12:30:00+00:00,2026-05-26 15:15:00,-1,4510.5885,4508.425,2.163499999999658,1.0951516853932706,110.8502804013268,500000.0,118.42671024040294,0.00023685342048080589,500000.0,26972.822852293233
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 12:35:00+00:00,2026-05-26 15:20:00,-1,4502.3215,4506.120000000001,-3.798500000000786,1.0559913700107761,111.0538196794698,500000.0,-539.1098092408064,-0.0010782196184816128,500000.0,26433.713043052427
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 12:40:00+00:00,2026-05-26 15:25:00,-1,4512.155,4506.02,6.134999999999309,1.0287676240208679,110.81179613732242,500000.0,565.8307810767184,0.0011316615621534368,500000.0,26999.543824129145
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 12:45:00+00:00,2026-05-26 15:30:00,-1,4520.005,4505.76,14.24499999999989,1.111641048034947,110.61934666001476,500000.0,1452.803586717818,0.0029056071734356362,500000.0,28452.347410846964
XLK_volz_fade_w48_q0.75_all_h30_cost2.0,XLK,2026-05-26 12:50:00+00:00,2026-05-26 15:35:00,-1,4522.605,4507.65,14.954999999999927,1.1526907166907348,110.55575271331458,500000.0,1525.924691998217,0.003051849383996434,500000.0,29978.27210284518
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 13:50:00+00:00,2026-05-26 15:50:00,-1,4516.025,4509.855,6.170000000000073,1.2302471382447926,110.71683615569002,500000.0,546.9138082445603,0.0010938276164891205,500000.0,30525.185911089742
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 13:55:00+00:00,2026-05-26 15:55:00,-1,4514.445,4506.55,7.894999999999527,1.147461333333328,110.75558568107486,500000.0,747.3275969323139,0.0014946551938646278,500000.0,31272.513508022057
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 14:00:00+00:00,2026-05-26 16:00:00,-1,4517.495000000001,4506.2635,11.231500000000779,1.2294831043445955,110.68080872253316,500000.0,1107.0313188676669,0.002214062637735334,500000.0,32379.544826889723
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 14:05:00+00:00,2026-05-26 16:05:00,-1,4515.58,4503.17,12.409999999999854,1.1337599684169135,110.72774704467643,500000.0,1248.59265383217,0.00249718530766434,500000.0,33628.137480721896
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:10:00+00:00,2026-05-26 17:10:00,-1,4509.495,4503.825,5.670000000000073,1.1064986849026501,110.87716030287206,500000.0,505.9880668564243,0.0010119761337128487,500000.0,34134.12554757832
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:15:00+00:00,2026-05-26 17:15:00,-1,4508.425,4504.4885,3.9364999999997963,1.1211602506714653,110.90347516039415,500000.0,312.23096195770484,0.0006244619239154097,500000.0,34446.356509536025
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:20:00+00:00,2026-05-26 17:20:00,-1,4506.120000000001,4506.753500000001,-0.6334999999999127,1.1990875527426406,110.96020523199557,500000.0,-203.34429095791424,-0.00040668858191582845,500000.0,34243.01221857811
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:25:00+00:00,2026-05-26 17:25:00,-1,4506.02,4501.505,4.515000000000327,1.1875503023639555,110.96266772007225,500000.0,369.2226951540796,0.0007384453903081592,500000.0,34612.23491373219
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:30:00+00:00,2026-05-26 17:30:00,-1,4505.76,4500.2065,5.5534999999999854,1.1366119673617356,110.96907070061432,500000.0,490.13796037053123,0.0009802759207410625,500000.0,35102.372874102715
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:35:00+00:00,2026-05-26 17:35:00,-1,4507.65,4499.2685,8.381499999999505,1.0985825403392897,110.92254278837089,500000.0,807.8397235433337,0.0016156794470866672,500000.0,35910.21259764605
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:50:00+00:00,2026-05-26 17:50:00,-1,4509.855,4496.610000000001,13.244999999998981,1.1075093273035579,110.86830951327704,500000.0,1345.6630726149094,0.002691326145229819,500000.0,37255.87567026096
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 15:55:00+00:00,2026-05-26 17:55:00,-1,4506.55,4491.219999999999,15.330000000000837,1.1299721254355723,110.94961777856675,500000.0,1575.4876651280097,0.0031509753302560195,500000.0,38831.36333538897
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 16:00:00+00:00,2026-05-26 18:00:00,-1,4506.2635,4487.875,18.388500000000022,1.2337850200114056,110.95667175255065,500000.0,1903.43007904316,0.00380686015808632,500000.0,40734.793414432126
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 16:05:00+00:00,2026-05-26 18:05:00,-1,4503.17,4488.9185,14.251500000000306,1.1887496318115707,111.03289460535578,500000.0,1450.394984887172,0.002900789969774344,500000.0,42185.1883993193
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 17:35:00+00:00,2026-05-26 19:05:00,-1,4499.2685,4500.555,-1.28650000000016,1.1656377672209044,111.1291757760178,500000.0,-272.5040489605215,-0.0005450080979210431,500000.0,41912.68435035877
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 17:10:00+00:00,2026-05-26 19:10:00,-1,4503.825,4499.6,4.224999999999454,1.1007503974562731,111.0167468762663,500000.0,346.84402730381197,0.0006936880546076239,500000.0,42259.52837766259
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 17:15:00+00:00,2026-05-26 19:15:00,-1,4504.4885,4502.49,1.998500000000604,1.0890471063256506,111.00039438440123,500000.0,100.94962987195474,0.00020189925974390947,500000.0,42360.47800753454
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 17:20:00+00:00,2026-05-26 19:20:00,-1,4506.753500000001,4503.395,3.3585000000002765,1.085053037608485,110.944607908997,500000.0,252.22668184445754,0.0005044533636889151,500000.0,42612.704689378996
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 17:50:00+00:00,2026-05-26 19:20:00,-1,4496.610000000001,4503.395,-6.7849999999998545,1.1051271551723796,111.19487791914352,500000.0,-877.3417257858957,-0.0017546834515717914,500000.0,41735.3629635931
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 17:55:00+00:00,2026-05-26 19:25:00,-1,4491.219999999999,4502.2935,-11.073500000000422,1.1170926582278766,111.32832504308408,500000.0,-1357.1582619230744,-0.002714316523846149,500000.0,40378.20470167002
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 17:25:00+00:00,2026-05-26 19:25:00,-1,4501.505,4502.2935,-0.788499999999658,1.0816134338588128,111.07396304124954,500000.0,-207.72091043534004,-0.0004154418208706801,500000.0,40170.483791234685
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 18:00:00+00:00,2026-05-26 19:30:00,-1,4487.875,4503.6435,-15.768500000000131,1.0832612773559611,111.41130267665655,500000.0,-1877.47667630628,-0.0037549533526125604,500000.0,38293.007114928405
XLV_volz_follow_w48_q0.65_ny_h24_cost2.0,XLV,2026-05-26 17:30:00+00:00,2026-05-26 19:30:00,-1,4500.2065,4503.6435,-3.436999999999898,1.0883599493028844,111.10601257964495,500000.0,-502.79469945465627,-0.0010055893989093126,500000.0,37790.21241547375
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 18:05:00+00:00,2026-05-26 19:35:00,-1,4488.9185,4503.7985,-14.88000000000011,1.0615567567567379,111.38540385618496,500000.0,-1775.6567374476556,-0.0035513134748953114,500000.0,36014.55567802609
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:05:00+00:00,2026-05-26 20:35:00,-1,4500.555,4508.41,-7.854999999999563,1.0994923857867553,111.09740909732244,500000.0,-994.8209038425613,-0.0019896418076851227,500000.0,35019.734774183526
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:10:00+00:00,2026-05-26 20:40:00,-1,4499.6,4508.965,-9.364999999999782,1.0796728538283082,111.12098853231397,500000.0,-1160.6223724140023,-0.0023212447448280045,500000.0,33859.112401769526
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:15:00+00:00,2026-05-26 20:45:00,-1,4502.49,4506.6715,-4.181500000000597,1.0582911392405143,111.04966363056887,500000.0,-581.8770435071606,-0.0011637540870143212,500000.0,33277.23535826236
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:20:00+00:00,2026-05-26 20:50:00,-1,4503.395,4506.4465,-3.051499999999578,1.1001912225705737,111.0273471458755,500000.0,-460.9512626107805,-0.000921902525221561,500000.0,32816.28409565158
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:25:00+00:00,2026-05-26 20:55:00,-1,4502.2935,4506.415,-4.1215000000001965,1.1040733652312438,111.05451032901343,500000.0,-580.3234912641125,-0.001160646982528225,500000.0,32235.960604387466
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:30:00+00:00,2026-05-26 22:00:00,-1,4503.6435,4505.545,-1.9014999999999418,1.148352769679338,111.02122092923207,500000.0,-338.59837814419365,-0.0006771967562883873,500000.0,31897.362226243273
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 19:35:00+00:00,2026-05-26 22:05:00,-1,4503.7985,4505.181500000001,-1.3830000000007203,1.0768251748252413,111.01740009016834,500000.0,-273.08339558552206,-0.0005461667911710441,500000.0,31624.27883065775
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 20:35:00+00:00,2026-05-26 23:15:00,-1,4508.41,4509.29,-0.8800000000001091,1.2302878787878937,110.9038441490459,500000.0,-234.03903801872534,-0.00046807807603745067,500000.0,31390.239792639026
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 20:40:00+00:00,2026-05-26 23:20:00,-1,4508.965,4505.77,3.194999999999709,1.1968416666667054,110.89019320398361,500000.0,221.57616363544665,0.0004431523272708933,500000.0,31611.815956274473
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 20:45:00+00:00,2026-05-26 23:25:00,-1,4506.6715,4512.45,-5.77849999999944,1.4051071428572204,110.9466265735144,500000.0,-796.9969791293485,-0.001593993958258697,500000.0,30814.818977145125
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 20:50:00+00:00,2026-05-26 23:35:00,-1,4506.4465,4515.805,-9.358500000000276,1.4985567567568463,110.9521659693508,500000.0,-1204.613963214378,-0.0024092279264287557,500000.0,29610.205013930747
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 20:55:00+00:00,2026-05-26 23:40:00,-1,4506.415,4526.975,-20.5600000000004,1.5432715231788698,110.95294152890935,500000.0,-2452.4229929089165,-0.004904845985817833,500000.0,27157.78202102183
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 22:00:00+00:00,2026-05-26 23:45:00,-1,4505.545,4521.17,-15.625,7.670919642857248,110.97436603119046,500000.0,-2585.24991347964,-0.00517049982695928,500000.0,24572.53210754219
UNG_volz_follow_w48_q0.75_all_h18_cost2.0,UNG,2026-05-26 22:05:00+00:00,2026-05-26 23:50:00,-1,4505.181500000001,4521.21,-16.02849999999944,14.250608391608406,110.98331998388964,500000.0,-3360.4759754526917,-0.006720951950905383,500000.0,21212.056132089496
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-26 23:45:00+00:00,2026-05-27 02:15:00,1,4521.17,4499.7,-21.470000000000255,1.376686947988198,110.59084263586638,500000.0,-2526.6343610158933,-0.0050532687220317864,500000.0,18685.4217710736
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-26 23:50:00+00:00,2026-05-27 02:20:00,1,4521.21,4504.26,-16.949999999999818,1.3584385633270106,110.58986421776471,500000.0,-2024.7277347576012,-0.004049455469515202,500000.0,16660.694036316
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-26 23:55:00+00:00,2026-05-27 02:25:00,1,4519.645,4505.575,-14.070000000000618,1.2984278959811233,110.62815774247755,500000.0,-1700.1808655305606,-0.003400361731061121,500000.0,14960.513170785438
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-27 00:00:00+00:00,2026-05-27 02:30:00,1,4520.825,4505.425,-15.399999999999636,1.3614474576271323,110.59928221065846,500000.0,-1853.8040576251867,-0.0037076081152503733,500000.0,13106.709113160252
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-27 00:05:00+00:00,2026-05-27 02:35:00,1,4522.4,4500.389999999999,-22.01000000000022,1.3843564567769688,110.56076419600213,500000.0,-2586.4979277349626,-0.0051729958554699255,500000.0,10520.211185425289
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-27 00:10:00+00:00,2026-05-27 02:40:00,1,4522.15,4500.045,-22.104999999999563,1.5155835240274067,110.56687637517554,500000.0,-2611.6541384105976,-0.005223308276821196,500000.0,7908.557047014691
DX-Y.NYB_volz_fade_w36_q0.85_all_h30_cost2.0,DX-Y.NYB,2026-05-27 00:15:00+00:00,2026-05-27 02:45:00,1,4521.38,4501.860000000001,-19.519999999999527,1.4840328947368642,110.58570613396795,500000.0,-2322.7458093255145,-0.004645491618651029,500000.0,5585.811237689177
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:00:00+00:00,2026-05-27 09:00:00,1,4487.135,4491.935,4.800000000000182,1.2277114493712689,111.42967617421806,500000.0,398.05895639744654,0.0007961179127948931,500000.0,5983.870194086623
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:05:00+00:00,2026-05-27 09:05:00,1,4484.84,4489.555,4.7150000000001455,1.1271675302245094,111.48669740726537,500000.0,399.99559290583784,0.0007999911858116757,500000.0,6383.865786992461
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:10:00+00:00,2026-05-27 09:10:00,1,4480.365,4491.855,11.489999999999782,1.1887419354838862,111.59805060525203,500000.0,1149.6003187816054,0.002299200637563211,500000.0,7533.466105774067
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:15:00+00:00,2026-05-27 09:15:00,1,4484.255,4494.715,10.460000000000036,1.14022464375525,111.50124156632484,500000.0,1039.166523340531,0.002078333046681062,500000.0,8572.632629114598
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:20:00+00:00,2026-05-27 09:20:00,1,4486.51,4491.125,4.614999999999782,1.0987959927140165,111.44519905227003,500000.0,391.86405550035164,0.0007837281110007032,500000.0,8964.49668461495
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:25:00+00:00,2026-05-27 09:25:00,1,4486.405000000001,4490.115,3.709999999999127,1.150161829375518,111.44780732011486,500000.0,285.28835121033524,0.0005705767024206705,500000.0,9249.785035825284
EURUSD=X_divergence_follow_w36_q0.65_london_h24_cost2.0,EURUSD=X,2026-05-27 07:30:00+00:00,2026-05-27 09:30:00,1,4485.755,4490.83,5.074999999999818,1.0736998368678095,111.46395645772004,500000.0,446.00074715761434,0.0008920014943152287,500000.0,9695.785782982897
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-05-26 19:20:00+00:00,2026-05-27 10:55:00,1,4503.395,4445.955,-57.44000000000051,1.1001912225705737,111.0273471458755,500000.0,-6499.562132854333,-0.012999124265708666,500000.0,3196.2236501285643
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-27 09:00:00+00:00,2026-05-27 11:00:00,-1,4491.935,4452.7385,39.196500000000015,1.118302587922983,111.31060444997533,500000.0,4238.50717030378,0.008477014340607561,500000.0,7434.730820432344
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-05-26 19:25:00+00:00,2026-05-27 11:00:00,1,4502.2935,4452.7385,-49.55499999999938,1.1040733652312438,111.05451032901343,500000.0,-5625.918586297254,-0.011251837172594507,500000.0,1808.8122341350909
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-27 09:05:00+00:00,2026-05-27 11:05:00,-1,4489.555,4449.799999999999,39.75500000000102,1.0915536062378266,111.36961235579027,500000.0,4305.933037212284,0.008611866074424568,500000.0,6114.745271347375
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-27 09:10:00+00:00,2026-05-27 11:10:00,-1,4491.855,4451.355,40.5,1.0578136363636759,111.31258689338816,500000.0,4390.411796867477,0.008780823593734955,500000.0,10505.157068214852
IEF_divergence_follow_w24_q0.55_ny_h30_cost2.0,IEF,2026-05-26 19:30:00+00:00,2026-05-27 11:15:00,1,4503.6435,4449.29,-54.35350000000017,1.148352769679338,111.02122092923207,500000.0,-6161.883458324299,-0.012323766916648597,500000.0,4343.273609890553
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-27 09:15:00+00:00,2026-05-27 11:15:00,-1,4494.715,4449.29,45.42500000000018,1.0735553235908581,111.2417583762263,500000.0,4933.732692329694,0.009867465384659388,500000.0,9277.006302220248
SPY_volz_fade_w36_q0.75_all_h24_cost2.0,SPY,2026-05-27 09:20:00+00:00,2026-05-27 11:20:00,-1,4491.125,4445.879999999999,45.2450000000008,1.045167999999958,111.33067995212781,500000.0,4920.79735032991,0.00984159470065982,500000.0,14197.80365255016
