time,FXC
2026-03-27 22:00:00+00:00,70.389
2026-03-27 22:15:00+00:00,70.389
2026-03-27 23:35:00+00:00,70.42
2026-03-27 23:40:00+00:00,70.57
2026-03-30 11:00:00+00:00,70.26
2026-03-30 11:05:00+00:00,70.26
2026-03-30 11:20:00+00:00,70.26
2026-03-30 11:35:00+00:00,70.26
2026-03-30 11:50:00+00:00,70.26
2026-03-30 12:05:00+00:00,70.26
2026-03-30 12:20:00+00:00,70.26
2026-03-30 12:35:00+00:00,70.26
2026-03-30 12:50:00+00:00,70.26
2026-03-30 13:05:00+00:00,70.26
2026-03-30 13:30:00+00:00,70.19999694824219
2026-03-30 13:35:00+00:00,70.19000244140625
2026-03-30 13:40:00+00:00,70.19499969482422
2026-03-30 13:45:00+00:00,70.18000030517578
2026-03-30 14:05:00+00:00,70.16000366210938
2026-03-30 14:10:00+00:00,70.12000274658203
2026-03-30 14:15:00+00:00,70.0999984741211
2026-03-30 14:20:00+00:00,70.0999984741211
2026-03-30 14:25:00+00:00,70.11910247802734
2026-03-30 14:35:00+00:00,70.13999938964844
2026-03-30 14:40:00+00:00,70.16000366210938
2026-03-30 14:45:00+00:00,70.18000030517578
2026-03-30 14:55:00+00:00,70.20999908447266
2026-03-30 15:00:00+00:00,70.22000122070312
2026-03-30 15:10:00+00:00,70.19999694824219
2026-03-30 15:35:00+00:00,70.19999694824219
2026-03-30 15:55:00+00:00,70.19999694824219
2026-03-30 16:00:00+00:00,70.20680236816406
2026-03-30 16:05:00+00:00,70.19999694824219
2026-03-30 16:15:00+00:00,70.21099853515625
2026-03-30 16:20:00+00:00,70.20999908447266
2026-03-30 16:30:00+00:00,70.20999908447266
2026-03-30 16:35:00+00:00,70.20999908447266
2026-03-30 16:40:00+00:00,70.20999908447266
2026-03-30 16:50:00+00:00,70.19029998779297
2026-03-30 17:00:00+00:00,70.20999908447266
2026-03-30 17:05:00+00:00,70.20010375976562
2026-03-30 17:10:00+00:00,70.20500183105469
2026-03-30 17:20:00+00:00,70.19499969482422
2026-03-30 17:25:00+00:00,70.20999908447266
2026-03-30 17:30:00+00:00,70.19999694824219
2026-03-30 17:40:00+00:00,70.22000122070312
2026-03-30 17:50:00+00:00,70.2300033569336
2026-03-30 17:55:00+00:00,70.22000122070312
2026-03-30 18:00:00+00:00,70.20999908447266
2026-03-30 18:05:00+00:00,70.22000122070312
2026-03-30 18:15:00+00:00,70.2300033569336
2026-03-30 18:20:00+00:00,70.2300033569336
2026-03-30 18:25:00+00:00,70.20999908447266
2026-03-30 18:35:00+00:00,70.20999908447266
2026-03-30 18:50:00+00:00,70.19999694824219
2026-03-30 19:05:00+00:00,70.18730163574219
2026-03-30 19:10:00+00:00,70.18000030517578
2026-03-30 19:20:00+00:00,70.18000030517578
2026-03-30 19:40:00+00:00,70.19499969482422
2026-03-30 19:50:00+00:00,70.2249984741211
2026-03-30 19:55:00+00:00,70.20999908447266
2026-03-30 20:00:00+00:00,70.21
2026-03-30 20:05:00+00:00,70.21
2026-03-30 20:10:00+00:00,70.21
2026-03-30 20:20:00+00:00,70.21
2026-03-30 20:35:00+00:00,70.21
2026-03-30 20:50:00+00:00,70.21
2026-03-30 21:05:00+00:00,70.21
2026-03-30 23:00:00+00:00,70.1
2026-03-30 23:05:00+00:00,70.1
2026-03-30 23:20:00+00:00,70.1
2026-03-30 23:35:00+00:00,70.1
2026-03-30 23:50:00+00:00,70.1
2026-03-31 09:30:00+00:00,70.22
2026-03-31 09:50:00+00:00,70.22
2026-03-31 10:05:00+00:00,70.22
2026-03-31 10:20:00+00:00,70.22
2026-03-31 10:35:00+00:00,70.22
2026-03-31 10:50:00+00:00,70.22
2026-03-31 11:05:00+00:00,70.22
2026-03-31 11:20:00+00:00,70.22
2026-03-31 11:35:00+00:00,70.22
2026-03-31 11:50:00+00:00,70.22
2026-03-31 12:05:00+00:00,70.22
2026-03-31 12:20:00+00:00,70.22
2026-03-31 12:35:00+00:00,70.22
2026-03-31 12:50:00+00:00,70.22
2026-03-31 13:05:00+00:00,70.22
2026-03-31 13:30:00+00:00,70.18990325927734
2026-03-31 13:35:00+00:00,70.19000244140625
2026-03-31 13:40:00+00:00,70.17990112304688
2026-03-31 13:45:00+00:00,70.16999816894531
2026-03-31 13:50:00+00:00,70.16999816894531
2026-03-31 13:55:00+00:00,70.17019653320312
2026-03-31 14:05:00+00:00,70.17680358886719
2026-03-31 14:10:00+00:00,70.1500015258789
2026-03-31 14:15:00+00:00,70.13999938964844
2026-03-31 14:50:00+00:00,70.08999633789062
2026-03-31 14:55:00+00:00,70.04000091552734
2026-03-31 15:00:00+00:00,70.02999877929688
2026-03-31 15:05:00+00:00,70.01000213623047
2026-03-31 15:10:00+00:00,70.02999877929688
2026-03-31 15:15:00+00:00,70.04000091552734
2026-03-31 15:20:00+00:00,70.02999877929688
2026-03-31 15:35:00+00:00,70.02999877929688
2026-03-31 15:40:00+00:00,70.02999877929688
2026-03-31 15:55:00+00:00,70.05000305175781
2026-03-31 16:45:00+00:00,70.19999694824219
2026-03-31 17:10:00+00:00,70.13999938964844
2026-03-31 17:15:00+00:00,70.16999816894531
2026-03-31 17:25:00+00:00,70.16000366210938
2026-03-31 17:55:00+00:00,70.15599822998047
2026-03-31 18:10:00+00:00,70.16000366210938
2026-03-31 18:30:00+00:00,70.1449966430664
2026-03-31 18:45:00+00:00,70.16999816894531
2026-03-31 18:55:00+00:00,70.16000366210938
2026-03-31 19:00:00+00:00,70.16000366210938
2026-03-31 19:30:00+00:00,70.16500091552734
2026-03-31 19:40:00+00:00,70.20500183105469
2026-03-31 19:45:00+00:00,70.19999694824219
2026-03-31 19:50:00+00:00,70.20999908447266
2026-03-31 19:55:00+00:00,70.24019622802734
2026-03-31 20:00:00+00:00,70.2402
2026-03-31 20:05:00+00:00,70.26
2026-03-31 20:10:00+00:00,70.2402
2026-03-31 20:20:00+00:00,70.2402
2026-03-31 20:35:00+00:00,70.2402
2026-03-31 20:45:00+00:00,70.23
2026-03-31 20:50:00+00:00,70.23
2026-03-31 21:00:00+00:00,70.25
2026-03-31 21:05:00+00:00,70.25
2026-03-31 21:20:00+00:00,70.25
2026-03-31 21:35:00+00:00,70.25
2026-03-31 21:50:00+00:00,70.25
2026-03-31 22:05:00+00:00,70.25
2026-03-31 22:20:00+00:00,70.25
2026-04-01 12:40:00+00:00,70.36
2026-04-01 12:50:00+00:00,70.36
2026-04-01 13:05:00+00:00,70.36
2026-04-01 13:30:00+00:00,70.36499786376953
2026-04-01 13:35:00+00:00,70.4000015258789
2026-04-01 13:45:00+00:00,70.33999633789062
2026-04-01 13:50:00+00:00,70.30999755859375
2026-04-01 13:55:00+00:00,70.30000305175781
2026-04-01 14:00:00+00:00,70.29889678955078
2026-04-01 14:10:00+00:00,70.30000305175781
2026-04-01 14:25:00+00:00,70.29000091552734
2026-04-01 14:40:00+00:00,70.3550033569336
2026-04-01 15:20:00+00:00,70.33999633789062
2026-04-01 15:25:00+00:00,70.36000061035156
2026-04-01 15:55:00+00:00,70.38999938964844
2026-04-01 16:05:00+00:00,70.36000061035156
2026-04-01 17:05:00+00:00,70.41400146484375
2026-04-01 17:15:00+00:00,70.40373229980469
2026-04-01 18:25:00+00:00,70.33000183105469
2026-04-01 18:35:00+00:00,70.33499908447266
2026-04-01 18:55:00+00:00,70.33000183105469
2026-04-01 19:25:00+00:00,70.37000274658203
2026-04-01 19:35:00+00:00,70.38999938964844
2026-04-01 19:45:00+00:00,70.38500213623047
2026-04-01 19:50:00+00:00,70.31999969482422
2026-04-01 19:55:00+00:00,70.33000183105469
2026-04-01 20:00:00+00:00,70.33
2026-04-01 20:05:00+00:00,70.33
2026-04-01 20:10:00+00:00,70.33
2026-04-01 20:20:00+00:00,70.33
2026-04-01 20:35:00+00:00,70.33
2026-04-01 20:50:00+00:00,70.33
2026-04-01 21:05:00+00:00,70.33
2026-04-01 21:20:00+00:00,70.33
2026-04-01 21:35:00+00:00,70.33
2026-04-01 21:50:00+00:00,70.33
2026-04-01 22:05:00+00:00,71.13
2026-04-01 22:20:00+00:00,71.13
2026-04-02 12:10:00+00:00,70.03
2026-04-02 12:25:00+00:00,70.03
2026-04-02 12:40:00+00:00,70.03
2026-04-02 12:55:00+00:00,70.03
2026-04-02 13:10:00+00:00,70.03
2026-04-02 13:30:00+00:00,70.19999694824219
2026-04-02 13:35:00+00:00,70.19000244140625
2026-04-02 13:45:00+00:00,70.18000030517578
2026-04-02 13:50:00+00:00,70.16999816894531
2026-04-02 14:25:00+00:00,70.1500015258789
2026-04-02 14:30:00+00:00,70.16000366210938
2026-04-02 14:35:00+00:00,70.20500183105469
2026-04-02 14:45:00+00:00,70.19000244140625
2026-04-02 15:05:00+00:00,70.16999816894531
2026-04-02 15:10:00+00:00,70.16999816894531
2026-04-02 15:25:00+00:00,70.16999816894531
2026-04-02 15:40:00+00:00,70.19999694824219
2026-04-02 15:45:00+00:00,70.20999908447266
2026-04-02 15:50:00+00:00,70.18000030517578
2026-04-02 15:55:00+00:00,70.18000030517578
2026-04-02 16:15:00+00:00,70.16999816894531
2026-04-02 16:25:00+00:00,70.1500015258789
2026-04-02 16:30:00+00:00,70.16999816894531
2026-04-02 17:40:00+00:00,70.20999908447266
2026-04-02 17:45:00+00:00,70.19999694824219
2026-04-02 18:15:00+00:00,70.18000030517578
2026-04-02 18:25:00+00:00,70.16999816894531
2026-04-02 18:30:00+00:00,70.16000366210938
2026-04-02 18:40:00+00:00,70.16999816894531
2026-04-02 18:55:00+00:00,70.17500305175781
2026-04-02 19:05:00+00:00,70.18000030517578
2026-04-02 19:20:00+00:00,70.19000244140625
2026-04-02 19:40:00+00:00,70.1500015258789
2026-04-02 19:55:00+00:00,70.16500091552734
2026-04-02 20:00:00+00:00,70.165
2026-04-02 20:10:00+00:00,70.165
2026-04-02 20:25:00+00:00,70.165
2026-04-02 20:35:00+00:00,70.165
2026-04-02 20:50:00+00:00,70.165
2026-04-02 21:10:00+00:00,70.165
2026-04-02 21:25:00+00:00,70.165
2026-04-02 21:40:00+00:00,70.165
2026-04-02 21:55:00+00:00,70.165
2026-04-02 22:10:00+00:00,70.165
2026-04-06 13:35:00+00:00,70.27999877929688
2026-04-06 13:45:00+00:00,70.2300033569336
2026-04-06 13:50:00+00:00,70.2300033569336
2026-04-06 14:00:00+00:00,70.22000122070312
2026-04-06 14:05:00+00:00,70.19999694824219
2026-04-06 14:10:00+00:00,70.20999908447266
2026-04-06 14:20:00+00:00,70.21499633789062
2026-04-06 14:30:00+00:00,70.2300033569336
2026-04-06 14:35:00+00:00,70.23500061035156
2026-04-06 14:50:00+00:00,70.20999908447266
2026-04-06 14:55:00+00:00,70.21990203857422
2026-04-06 15:05:00+00:00,70.18000030517578
2026-04-06 15:10:00+00:00,70.18000030517578
2026-04-06 15:35:00+00:00,70.16999816894531
2026-04-06 15:40:00+00:00,70.16000366210938
2026-04-06 16:00:00+00:00,70.19010162353516
2026-04-06 16:10:00+00:00,70.20999908447266
2026-04-06 16:15:00+00:00,70.2300033569336
2026-04-06 16:50:00+00:00,70.2063980102539
2026-04-06 17:05:00+00:00,70.16999816894531
2026-04-06 17:25:00+00:00,70.18679809570312
2026-04-06 17:30:00+00:00,70.19999694824219
2026-04-06 17:35:00+00:00,70.19000244140625
2026-04-06 18:00:00+00:00,70.18000030517578
2026-04-06 18:35:00+00:00,70.20999908447266
2026-04-06 18:40:00+00:00,70.19000244140625
2026-04-06 18:50:00+00:00,70.18000030517578
2026-04-06 18:55:00+00:00,70.19000244140625
2026-04-06 19:00:00+00:00,70.19000244140625
2026-04-06 19:05:00+00:00,70.19999694824219
2026-04-06 19:20:00+00:00,70.19000244140625
2026-04-06 19:25:00+00:00,70.20999908447266
2026-04-06 19:30:00+00:00,70.19999694824219
2026-04-06 19:35:00+00:00,70.19999694824219
2026-04-06 19:40:00+00:00,70.19999694824219
2026-04-06 19:45:00+00:00,70.19999694824219
2026-04-06 19:50:00+00:00,70.20999908447266
2026-04-06 19:55:00+00:00,70.19999694824219
2026-04-06 20:00:00+00:00,70.2
2026-04-06 20:10:00+00:00,70.2
2026-04-06 20:20:00+00:00,70.2
2026-04-06 20:40:00+00:00,70.2
2026-04-06 20:50:00+00:00,70.2
2026-04-06 21:10:00+00:00,70.2
2026-04-06 21:25:00+00:00,70.2
2026-04-06 21:40:00+00:00,70.2
2026-04-06 21:55:00+00:00,70.2
2026-04-06 22:10:00+00:00,70.2
2026-04-06 22:25:00+00:00,70.2
2026-04-07 13:30:00+00:00,70.19000244140625
2026-04-07 13:35:00+00:00,70.18000030517578
2026-04-07 13:45:00+00:00,70.19000244140625
2026-04-07 14:10:00+00:00,70.19999694824219
2026-04-07 14:15:00+00:00,70.19999694824219
2026-04-07 14:30:00+00:00,70.30780029296875
2026-04-07 14:35:00+00:00,70.31999969482422
2026-04-07 14:55:00+00:00,70.23999786376953
2026-04-07 15:05:00+00:00,70.20999908447266
2026-04-07 15:15:00+00:00,70.20999908447266
2026-04-07 15:30:00+00:00,70.19000244140625
2026-04-07 15:35:00+00:00,70.19000244140625
2026-04-07 15:50:00+00:00,70.2300033569336
2026-04-07 16:00:00+00:00,70.26000213623047
2026-04-07 16:20:00+00:00,70.2699966430664
2026-04-07 16:40:00+00:00,70.27999877929688
2026-04-07 16:50:00+00:00,70.27999877929688
2026-04-07 16:55:00+00:00,70.2699966430664
2026-04-07 17:05:00+00:00,70.2699966430664
2026-04-07 17:15:00+00:00,70.2699966430664
2026-04-07 17:20:00+00:00,70.2699966430664
2026-04-07 17:25:00+00:00,70.27999877929688
2026-04-07 17:35:00+00:00,70.30000305175781
2026-04-07 17:50:00+00:00,70.29000091552734
2026-04-07 17:55:00+00:00,70.2699966430664
2026-04-07 18:30:00+00:00,70.27999877929688
2026-04-07 18:40:00+00:00,70.27999877929688
2026-04-07 18:45:00+00:00,70.27999877929688
2026-04-07 18:50:00+00:00,70.27999877929688
2026-04-07 18:55:00+00:00,70.26000213623047
2026-04-07 19:10:00+00:00,70.25
2026-04-07 19:20:00+00:00,70.29000091552734
2026-04-07 19:40:00+00:00,70.3279037475586
2026-04-07 19:50:00+00:00,70.32499694824219
2026-04-07 19:55:00+00:00,70.29000091552734
2026-04-07 20:00:00+00:00,70.3
2026-04-07 20:10:00+00:00,70.3
2026-04-07 20:25:00+00:00,70.3
2026-04-07 20:35:00+00:00,70.4
2026-04-07 20:40:00+00:00,70.4
2026-04-07 20:45:00+00:00,70.4
2026-04-07 20:55:00+00:00,70.4
2026-04-07 21:10:00+00:00,70.4
2026-04-07 21:25:00+00:00,70.4
2026-04-07 21:40:00+00:00,70.4
2026-04-07 21:55:00+00:00,70.4
2026-04-07 22:10:00+00:00,70.4
2026-04-07 22:25:00+00:00,70.4
2026-04-07 23:45:00+00:00,70.4
2026-04-07 23:50:00+00:00,70.3
2026-04-07 23:55:00+00:00,70.3
2026-04-08 13:00:00+00:00,70.5983
2026-04-08 13:10:00+00:00,70.5983
2026-04-08 13:30:00+00:00,70.54000091552734
2026-04-08 13:40:00+00:00,70.44999694824219
2026-04-08 14:15:00+00:00,70.53500366210938
2026-04-08 14:25:00+00:00,70.55000305175781
2026-04-08 14:40:00+00:00,70.5250015258789
2026-04-08 14:45:00+00:00,70.5
2026-04-08 14:55:00+00:00,70.55999755859375
2026-04-08 15:05:00+00:00,70.55999755859375
2026-04-08 15:10:00+00:00,70.54000091552734
2026-04-08 15:25:00+00:00,70.54499816894531
2026-04-08 15:30:00+00:00,70.55000305175781
2026-04-08 15:35:00+00:00,70.56999969482422
2026-04-08 15:40:00+00:00,70.54000091552734
2026-04-08 15:50:00+00:00,70.54000091552734
2026-04-08 15:55:00+00:00,70.51000213623047
2026-04-08 16:00:00+00:00,70.51000213623047
2026-04-08 16:05:00+00:00,70.48999786376953
2026-04-08 16:35:00+00:00,70.51000213623047
2026-04-08 16:40:00+00:00,70.54000091552734
2026-04-08 17:05:00+00:00,70.56999969482422
2026-04-08 17:20:00+00:00,70.56999969482422
2026-04-08 17:30:00+00:00,70.55999755859375
2026-04-08 17:45:00+00:00,70.55999755859375
2026-04-08 18:20:00+00:00,70.52999877929688
2026-04-08 18:50:00+00:00,70.48999786376953
2026-04-08 19:00:00+00:00,70.48999786376953
2026-04-08 19:20:00+00:00,70.52999877929688
2026-04-08 19:25:00+00:00,70.51000213623047
2026-04-08 19:50:00+00:00,70.55000305175781
2026-04-08 19:55:00+00:00,70.56999969482422
2026-04-08 20:00:00+00:00,70.57
2026-04-08 20:10:00+00:00,70.57
2026-04-08 20:25:00+00:00,70.57
2026-04-08 20:40:00+00:00,70.57
2026-04-08 20:55:00+00:00,70.57
2026-04-08 21:10:00+00:00,70.57
2026-04-08 21:25:00+00:00,70.57
2026-04-08 21:40:00+00:00,70.57
2026-04-08 21:55:00+00:00,70.57
2026-04-08 22:10:00+00:00,70.57
2026-04-08 22:25:00+00:00,70.57
2026-04-09 08:00:00+00:00,70.53
2026-04-09 08:10:00+00:00,70.53
2026-04-09 08:25:00+00:00,70.53
2026-04-09 08:40:00+00:00,70.53
2026-04-09 08:55:00+00:00,70.53
2026-04-09 09:10:00+00:00,70.53
2026-04-09 09:25:00+00:00,70.53
2026-04-09 09:40:00+00:00,70.53
2026-04-09 09:55:00+00:00,70.53
2026-04-09 10:10:00+00:00,70.53
2026-04-09 10:25:00+00:00,70.53
2026-04-09 10:40:00+00:00,70.53
2026-04-09 10:55:00+00:00,70.53
2026-04-09 11:00:00+00:00,70.53
2026-04-09 11:25:00+00:00,70.53
2026-04-09 11:40:00+00:00,70.53
2026-04-09 11:55:00+00:00,70.53
2026-04-09 12:10:00+00:00,70.53
2026-04-09 12:25:00+00:00,70.53
2026-04-09 12:40:00+00:00,70.53
2026-04-09 12:55:00+00:00,70.53
2026-04-09 13:10:00+00:00,70.53
2026-04-09 13:30:00+00:00,70.69000244140625
2026-04-09 13:35:00+00:00,70.66999816894531
2026-04-09 14:15:00+00:00,70.69000244140625
2026-04-09 14:25:00+00:00,70.72000122070312
2026-04-09 14:30:00+00:00,70.72000122070312
2026-04-09 14:40:00+00:00,70.66999816894531
