time,ACWI
2026-03-25 18:30:00+00:00,139.5399932861328
2026-03-25 18:35:00+00:00,139.5
2026-03-25 18:40:00+00:00,139.42999267578125
2026-03-25 18:45:00+00:00,139.375
2026-03-25 18:50:00+00:00,139.38999938964844
2026-03-25 18:55:00+00:00,139.25999450683594
2026-03-25 19:00:00+00:00,139.17999267578125
2026-03-25 19:05:00+00:00,139.17999267578125
2026-03-25 19:10:00+00:00,139.22999572753906
2026-03-25 19:15:00+00:00,139.36000061035156
2026-03-25 19:20:00+00:00,139.375
2026-03-25 19:25:00+00:00,139.2949981689453
2026-03-25 19:30:00+00:00,139.21499633789062
2026-03-25 19:35:00+00:00,139.19500732421875
2026-03-25 19:40:00+00:00,139.19500732421875
2026-03-25 19:45:00+00:00,139.19000244140625
2026-03-25 19:50:00+00:00,139.27999877929688
2026-03-25 19:55:00+00:00,139.32000732421875
2026-03-25 20:00:00+00:00,139.34
2026-03-25 20:10:00+00:00,139.34
2026-03-25 20:40:00+00:00,139.34
2026-03-25 20:50:00+00:00,139.34
2026-03-25 21:00:00+00:00,140.11
2026-03-25 21:15:00+00:00,139.34
2026-03-25 22:15:00+00:00,139.6732
2026-03-25 22:25:00+00:00,139.33
2026-03-25 23:15:00+00:00,138.9545
2026-03-26 08:15:00+00:00,139.23
2026-03-26 12:00:00+00:00,138.3892
2026-03-26 12:45:00+00:00,139.34
2026-03-26 13:00:00+00:00,138.16
2026-03-26 13:20:00+00:00,138.2807
2026-03-26 13:25:00+00:00,138.22
2026-03-26 13:30:00+00:00,137.85499572753906
2026-03-26 13:35:00+00:00,137.74000549316406
2026-03-26 13:40:00+00:00,138.19000244140625
2026-03-26 13:45:00+00:00,138.27000427246094
2026-03-26 13:50:00+00:00,138.48500061035156
2026-03-26 13:55:00+00:00,138.4600067138672
2026-03-26 14:00:00+00:00,138.36500549316406
2026-03-26 14:05:00+00:00,138.3350067138672
2026-03-26 14:10:00+00:00,138.47999572753906
2026-03-26 14:15:00+00:00,138.4199981689453
2026-03-26 14:20:00+00:00,138.47500610351562
2026-03-26 14:25:00+00:00,138.3300018310547
2026-03-26 14:30:00+00:00,138.52999877929688
2026-03-26 14:35:00+00:00,138.41000366210938
2026-03-26 14:40:00+00:00,138.13499450683594
2026-03-26 14:45:00+00:00,138.0399932861328
2026-03-26 14:50:00+00:00,137.8800048828125
2026-03-26 14:55:00+00:00,138.02000427246094
2026-03-26 15:00:00+00:00,137.97999572753906
2026-03-26 15:05:00+00:00,138.02000427246094
2026-03-26 15:10:00+00:00,138.05499267578125
2026-03-26 15:15:00+00:00,137.90499877929688
2026-03-26 15:20:00+00:00,137.92999267578125
2026-03-26 15:25:00+00:00,137.9250030517578
2026-03-26 15:30:00+00:00,137.78500366210938
2026-03-26 15:35:00+00:00,137.8249969482422
2026-03-26 15:40:00+00:00,137.72000122070312
2026-03-26 15:45:00+00:00,137.85000610351562
2026-03-26 15:50:00+00:00,137.91000366210938
2026-03-26 15:55:00+00:00,137.85000610351562
2026-03-26 16:00:00+00:00,137.8000030517578
2026-03-26 16:05:00+00:00,137.84500122070312
2026-03-26 16:10:00+00:00,137.8300018310547
2026-03-26 16:15:00+00:00,137.6699981689453
2026-03-26 16:20:00+00:00,137.52999877929688
2026-03-26 16:25:00+00:00,137.3699951171875
2026-03-26 16:30:00+00:00,137.36500549316406
2026-03-26 16:35:00+00:00,137.3000030517578
2026-03-26 16:40:00+00:00,137.3350067138672
2026-03-26 16:45:00+00:00,137.2550048828125
2026-03-26 16:50:00+00:00,137.32000732421875
2026-03-26 16:55:00+00:00,137.3300018310547
2026-03-26 17:00:00+00:00,137.3350067138672
2026-03-26 17:05:00+00:00,137.36000061035156
2026-03-26 17:10:00+00:00,137.23500061035156
2026-03-26 17:15:00+00:00,137.2550048828125
2026-03-26 17:20:00+00:00,137.08999633789062
2026-03-26 17:25:00+00:00,137.10499572753906
2026-03-26 17:30:00+00:00,137.2100067138672
2026-03-26 17:35:00+00:00,137.10499572753906
2026-03-26 17:40:00+00:00,136.98500061035156
2026-03-26 17:45:00+00:00,136.89500427246094
2026-03-26 17:50:00+00:00,136.7949981689453
2026-03-26 17:55:00+00:00,136.7100067138672
2026-03-26 18:00:00+00:00,136.84500122070312
2026-03-26 18:05:00+00:00,136.8800048828125
2026-03-26 18:10:00+00:00,136.8000030517578
2026-03-26 18:15:00+00:00,136.7899932861328
2026-03-26 18:20:00+00:00,136.8300018310547
2026-03-26 18:25:00+00:00,136.7050018310547
2026-03-26 18:30:00+00:00,136.86000061035156
2026-03-26 18:35:00+00:00,136.9149932861328
2026-03-26 18:40:00+00:00,136.88499450683594
2026-03-26 18:45:00+00:00,136.93499755859375
2026-03-26 18:50:00+00:00,136.94500732421875
2026-03-26 18:55:00+00:00,136.93499755859375
2026-03-26 19:00:00+00:00,136.75999450683594
2026-03-26 19:05:00+00:00,136.6750030517578
2026-03-26 19:10:00+00:00,136.625
2026-03-26 19:15:00+00:00,136.69500732421875
2026-03-26 19:20:00+00:00,136.60499572753906
2026-03-26 19:25:00+00:00,136.60499572753906
2026-03-26 19:30:00+00:00,136.5
2026-03-26 19:35:00+00:00,136.5399932861328
2026-03-26 19:40:00+00:00,136.4550018310547
2026-03-26 19:45:00+00:00,136.48500061035156
2026-03-26 19:50:00+00:00,136.3350067138672
2026-03-26 19:55:00+00:00,136.42999267578125
2026-03-26 20:00:00+00:00,136.38
2026-03-26 20:10:00+00:00,136.38
2026-03-26 20:40:00+00:00,136.38
2026-03-26 21:30:00+00:00,136.38
2026-03-26 21:40:00+00:00,137.0
2026-03-26 21:45:00+00:00,137.0
2026-03-26 22:10:00+00:00,137.241
2026-03-26 23:20:00+00:00,137.1692
2026-03-26 23:40:00+00:00,137.01
2026-03-26 23:45:00+00:00,136.951
2026-03-27 12:00:00+00:00,136.7062
2026-03-27 12:10:00+00:00,136.1076
2026-03-27 12:20:00+00:00,136.706
2026-03-27 12:25:00+00:00,136.0
2026-03-27 12:45:00+00:00,136.38
2026-03-27 13:25:00+00:00,136.022
2026-03-27 13:30:00+00:00,135.5500030517578
2026-03-27 13:35:00+00:00,135.66000366210938
2026-03-27 13:40:00+00:00,135.69500732421875
2026-03-27 13:45:00+00:00,135.8699951171875
2026-03-27 13:50:00+00:00,135.48199462890625
2026-03-27 13:55:00+00:00,135.2899932861328
2026-03-27 14:00:00+00:00,135.39999389648438
2026-03-27 14:05:00+00:00,135.2449951171875
2026-03-27 14:10:00+00:00,135.47500610351562
2026-03-27 14:15:00+00:00,135.6649932861328
2026-03-27 14:20:00+00:00,135.49000549316406
2026-03-27 14:25:00+00:00,135.36000061035156
2026-03-27 14:30:00+00:00,135.5050048828125
2026-03-27 14:35:00+00:00,135.32000732421875
2026-03-27 14:40:00+00:00,135.3300018310547
2026-03-27 14:45:00+00:00,135.55999755859375
2026-03-27 14:50:00+00:00,135.4600067138672
2026-03-27 14:55:00+00:00,135.60000610351562
2026-03-27 15:00:00+00:00,135.75
2026-03-27 15:05:00+00:00,135.63499450683594
2026-03-27 15:10:00+00:00,135.5500030517578
2026-03-27 15:15:00+00:00,135.42999267578125
2026-03-27 15:20:00+00:00,135.6300048828125
2026-03-27 15:25:00+00:00,135.78500366210938
2026-03-27 15:30:00+00:00,136.02000427246094
2026-03-27 15:35:00+00:00,135.8800048828125
2026-03-27 15:40:00+00:00,135.7899932861328
2026-03-27 15:45:00+00:00,135.83999633789062
2026-03-27 15:50:00+00:00,135.75
2026-03-27 15:55:00+00:00,135.61000061035156
2026-03-27 16:00:00+00:00,135.61000061035156
2026-03-27 16:05:00+00:00,135.4250030517578
2026-03-27 16:10:00+00:00,135.4250030517578
2026-03-27 16:15:00+00:00,135.36500549316406
2026-03-27 16:20:00+00:00,135.375
2026-03-27 16:25:00+00:00,135.35000610351562
2026-03-27 16:30:00+00:00,135.30999755859375
2026-03-27 16:35:00+00:00,135.1999969482422
2026-03-27 16:40:00+00:00,135.3300018310547
2026-03-27 16:45:00+00:00,135.4949951171875
2026-03-27 16:50:00+00:00,135.38999938964844
2026-03-27 16:55:00+00:00,135.30990600585938
2026-03-27 17:00:00+00:00,135.25999450683594
2026-03-27 17:05:00+00:00,135.3000030517578
2026-03-27 17:10:00+00:00,135.27000427246094
2026-03-27 17:15:00+00:00,135.14999389648438
2026-03-27 17:20:00+00:00,135.11000061035156
2026-03-27 17:25:00+00:00,134.8800048828125
2026-03-27 17:30:00+00:00,134.97999572753906
2026-03-27 17:35:00+00:00,134.94000244140625
2026-03-27 17:40:00+00:00,134.80499267578125
2026-03-27 17:45:00+00:00,134.88999938964844
2026-03-27 17:50:00+00:00,134.83999633789062
2026-03-27 17:55:00+00:00,134.79010009765625
2026-03-27 18:00:00+00:00,134.74000549316406
2026-03-27 18:05:00+00:00,134.66000366210938
2026-03-27 18:10:00+00:00,134.66000366210938
2026-03-27 18:15:00+00:00,134.7899932861328
2026-03-27 18:20:00+00:00,134.67999267578125
2026-03-27 18:25:00+00:00,134.69000244140625
2026-03-27 18:30:00+00:00,134.7100067138672
2026-03-27 18:35:00+00:00,134.69500732421875
2026-03-27 18:40:00+00:00,134.76499938964844
2026-03-27 18:45:00+00:00,134.68499755859375
2026-03-27 18:50:00+00:00,134.6699981689453
2026-03-27 18:55:00+00:00,134.6649932861328
2026-03-27 19:00:00+00:00,134.52999877929688
2026-03-27 19:05:00+00:00,134.50999450683594
2026-03-27 19:10:00+00:00,134.58999633789062
2026-03-27 19:15:00+00:00,134.6699981689453
2026-03-27 19:20:00+00:00,134.60499572753906
2026-03-27 19:25:00+00:00,134.5500030517578
2026-03-27 19:30:00+00:00,134.64999389648438
2026-03-27 19:35:00+00:00,134.5399932861328
2026-03-27 19:40:00+00:00,134.4199981689453
2026-03-27 19:45:00+00:00,134.38999938964844
2026-03-27 19:50:00+00:00,134.4550018310547
2026-03-27 19:55:00+00:00,134.5500030517578
2026-03-27 20:00:00+00:00,134.55
2026-03-27 20:10:00+00:00,134.55
2026-03-27 20:45:00+00:00,129.3265
2026-03-27 20:55:00+00:00,134.55
2026-03-27 21:55:00+00:00,134.1478
2026-03-27 22:50:00+00:00,134.95
2026-03-27 23:45:00+00:00,134.55
2026-03-30 08:00:00+00:00,135.0607
2026-03-30 08:40:00+00:00,135.2975
2026-03-30 09:20:00+00:00,135.2
2026-03-30 12:35:00+00:00,135.3535
2026-03-30 12:40:00+00:00,134.65
2026-03-30 12:45:00+00:00,134.55
2026-03-30 12:55:00+00:00,136.07
2026-03-30 13:25:00+00:00,136.0507
2026-03-30 13:30:00+00:00,135.46499633789062
2026-03-30 13:35:00+00:00,135.2899932861328
2026-03-30 13:40:00+00:00,135.19000244140625
2026-03-30 13:45:00+00:00,134.97000122070312
2026-03-30 13:50:00+00:00,134.85000610351562
2026-03-30 13:55:00+00:00,134.67999267578125
2026-03-30 14:00:00+00:00,134.9550018310547
2026-03-30 14:05:00+00:00,134.91259765625
2026-03-30 14:10:00+00:00,135.03500366210938
2026-03-30 14:15:00+00:00,134.85009765625
2026-03-30 14:20:00+00:00,134.91510009765625
2026-03-30 14:25:00+00:00,134.8350067138672
2026-03-30 14:30:00+00:00,134.875
2026-03-30 14:35:00+00:00,134.9199981689453
2026-03-30 14:40:00+00:00,134.72999572753906
2026-03-30 14:45:00+00:00,135.02000427246094
2026-03-30 14:50:00+00:00,135.02000427246094
2026-03-30 14:55:00+00:00,135.27999877929688
2026-03-30 15:00:00+00:00,135.47000122070312
2026-03-30 15:05:00+00:00,135.1300048828125
2026-03-30 15:10:00+00:00,135.0749969482422
2026-03-30 15:15:00+00:00,135.05499267578125
2026-03-30 15:20:00+00:00,135.15499877929688
2026-03-30 15:25:00+00:00,135.1199951171875
2026-03-30 15:30:00+00:00,135.39999389648438
2026-03-30 15:35:00+00:00,135.375
2026-03-30 15:40:00+00:00,135.51499938964844
2026-03-30 15:45:00+00:00,135.4600067138672
2026-03-30 15:50:00+00:00,135.5449981689453
2026-03-30 15:55:00+00:00,135.38999938964844
2026-03-30 16:00:00+00:00,135.13499450683594
2026-03-30 16:05:00+00:00,135.13999938964844
2026-03-30 16:10:00+00:00,135.2050018310547
2026-03-30 16:15:00+00:00,135.11000061035156
2026-03-30 16:20:00+00:00,134.9949951171875
2026-03-30 16:25:00+00:00,134.8699951171875
2026-03-30 16:30:00+00:00,134.97999572753906
2026-03-30 16:35:00+00:00,135.00999450683594
2026-03-30 16:40:00+00:00,134.92999267578125
2026-03-30 16:45:00+00:00,134.8800048828125
2026-03-30 16:50:00+00:00,134.85000610351562
2026-03-30 16:55:00+00:00,134.84500122070312
2026-03-30 17:00:00+00:00,134.84019470214844
2026-03-30 17:05:00+00:00,134.85499572753906
2026-03-30 17:10:00+00:00,134.6649932861328
2026-03-30 17:15:00+00:00,134.5500030517578
2026-03-30 17:20:00+00:00,134.4550018310547
2026-03-30 17:25:00+00:00,134.4199981689453
2026-03-30 17:30:00+00:00,134.31500244140625
2026-03-30 17:35:00+00:00,134.4499969482422
2026-03-30 17:40:00+00:00,134.6199951171875
2026-03-30 17:45:00+00:00,134.5
2026-03-30 17:50:00+00:00,134.4499969482422
2026-03-30 17:55:00+00:00,134.44000244140625
2026-03-30 18:00:00+00:00,134.4250030517578
2026-03-30 18:05:00+00:00,134.35499572753906
2026-03-30 18:10:00+00:00,134.3699951171875
2026-03-30 18:15:00+00:00,134.47999572753906
2026-03-30 18:20:00+00:00,134.3800048828125
2026-03-30 18:25:00+00:00,134.23500061035156
2026-03-30 18:30:00+00:00,134.2949981689453
2026-03-30 18:35:00+00:00,134.2899932861328
2026-03-30 18:40:00+00:00,134.26499938964844
2026-03-30 18:45:00+00:00,134.25
2026-03-30 18:50:00+00:00,134.11500549316406
2026-03-30 18:55:00+00:00,134.10000610351562
2026-03-30 19:00:00+00:00,134.05999755859375
2026-03-30 19:05:00+00:00,133.8350067138672
2026-03-30 19:10:00+00:00,133.74000549316406
2026-03-30 19:15:00+00:00,133.73500061035156
2026-03-30 19:20:00+00:00,133.75
2026-03-30 19:25:00+00:00,133.7100067138672
2026-03-30 19:30:00+00:00,133.71499633789062
2026-03-30 19:35:00+00:00,133.88999938964844
2026-03-30 19:40:00+00:00,133.97500610351562
2026-03-30 19:45:00+00:00,134.0
2026-03-30 19:50:00+00:00,134.1699981689453
2026-03-30 19:55:00+00:00,134.25999450683594
2026-03-30 20:00:00+00:00,134.19
2026-03-30 20:10:00+00:00,134.19
2026-03-30 20:25:00+00:00,134.23
2026-03-30 22:00:00+00:00,134.23
2026-03-30 22:05:00+00:00,134.23
2026-03-30 22:10:00+00:00,133.91
2026-03-30 22:55:00+00:00,134.08
2026-03-30 23:20:00+00:00,133.89
2026-03-30 23:45:00+00:00,133.99
2026-03-30 23:55:00+00:00,134.41
2026-03-31 08:00:00+00:00,134.19
2026-03-31 09:10:00+00:00,135.49
2026-03-31 10:40:00+00:00,135.038
2026-03-31 12:05:00+00:00,135.51
2026-03-31 12:45:00+00:00,134.19
2026-03-31 13:15:00+00:00,136.0875
2026-03-31 13:20:00+00:00,135.89
2026-03-31 13:25:00+00:00,135.57
2026-03-31 13:30:00+00:00,135.8000030517578
2026-03-31 13:35:00+00:00,135.8350067138672
2026-03-31 13:40:00+00:00,135.7100067138672
2026-03-31 13:45:00+00:00,136.2100067138672
2026-03-31 13:50:00+00:00,136.39999389648438
2026-03-31 13:55:00+00:00,136.4600067138672
2026-03-31 14:00:00+00:00,136.3800048828125
2026-03-31 14:05:00+00:00,136.19500732421875
2026-03-31 14:10:00+00:00,136.27000427246094
2026-03-31 14:15:00+00:00,136.36500549316406
2026-03-31 14:20:00+00:00,136.38999938964844
2026-03-31 14:25:00+00:00,136.47999572753906
2026-03-31 14:30:00+00:00,136.49000549316406
2026-03-31 14:35:00+00:00,136.14999389648438
2026-03-31 14:40:00+00:00,135.9600067138672
2026-03-31 14:45:00+00:00,135.8000030517578
2026-03-31 14:50:00+00:00,135.65499877929688
2026-03-31 14:55:00+00:00,135.625
2026-03-31 15:00:00+00:00,135.88999938964844
2026-03-31 15:05:00+00:00,135.99000549316406
2026-03-31 15:10:00+00:00,136.2949981689453
2026-03-31 15:15:00+00:00,136.27000427246094
2026-03-31 15:20:00+00:00,136.25999450683594
2026-03-31 15:25:00+00:00,135.97000122070312
2026-03-31 15:30:00+00:00,135.97999572753906
2026-03-31 15:35:00+00:00,136.0500030517578
2026-03-31 15:40:00+00:00,136.0
2026-03-31 15:45:00+00:00,135.94500732421875
2026-03-31 15:50:00+00:00,135.92999267578125
2026-03-31 15:55:00+00:00,135.77999877929688
2026-03-31 16:00:00+00:00,135.9499969482422
2026-03-31 16:05:00+00:00,136.0800018310547
2026-03-31 16:10:00+00:00,136.05999755859375
2026-03-31 16:15:00+00:00,136.093994140625
2026-03-31 16:20:00+00:00,136.19000244140625
2026-03-31 16:25:00+00:00,136.1999969482422
2026-03-31 16:30:00+00:00,136.19000244140625
2026-03-31 16:35:00+00:00,136.8300018310547
2026-03-31 16:40:00+00:00,137.55999755859375
2026-03-31 16:45:00+00:00,137.3300018310547
2026-03-31 16:50:00+00:00,137.3300018310547
2026-03-31 16:55:00+00:00,137.3699951171875
2026-03-31 17:00:00+00:00,137.64999389648438
2026-03-31 17:05:00+00:00,137.30499267578125
2026-03-31 17:10:00+00:00,137.5749969482422
2026-03-31 17:15:00+00:00,137.8000030517578
2026-03-31 17:20:00+00:00,137.67999267578125
2026-03-31 17:25:00+00:00,137.4949951171875
2026-03-31 17:30:00+00:00,137.75
2026-03-31 17:35:00+00:00,137.47999572753906
2026-03-31 17:40:00+00:00,137.5
2026-03-31 17:45:00+00:00,137.60000610351562
2026-03-31 17:50:00+00:00,137.60499572753906
2026-03-31 17:55:00+00:00,137.39500427246094
2026-03-31 18:00:00+00:00,137.5
2026-03-31 18:05:00+00:00,137.69000244140625
2026-03-31 18:10:00+00:00,137.6750030517578
2026-03-31 18:15:00+00:00,137.7301025390625
2026-03-31 18:20:00+00:00,137.59500122070312
2026-03-31 18:25:00+00:00,137.69000244140625
2026-03-31 18:30:00+00:00,137.64999389648438
2026-03-31 18:35:00+00:00,137.81500244140625
2026-03-31 18:40:00+00:00,137.7550048828125
2026-03-31 18:45:00+00:00,137.7899932861328
2026-03-31 18:50:00+00:00,137.875
2026-03-31 18:55:00+00:00,137.875
2026-03-31 19:00:00+00:00,137.9250030517578
2026-03-31 19:05:00+00:00,137.77999877929688
2026-03-31 19:10:00+00:00,137.97500610351562
2026-03-31 19:15:00+00:00,138.0
2026-03-31 19:20:00+00:00,138.0749969482422
2026-03-31 19:25:00+00:00,138.02499389648438
2026-03-31 19:30:00+00:00,138.125
2026-03-31 19:35:00+00:00,138.30999755859375
2026-03-31 19:40:00+00:00,138.23500061035156
2026-03-31 19:45:00+00:00,138.3800048828125
2026-03-31 19:50:00+00:00,138.3000030517578
2026-03-31 19:55:00+00:00,138.47999572753906
2026-03-31 20:00:00+00:00,138.37
2026-03-31 20:10:00+00:00,138.37
2026-03-31 20:30:00+00:00,138.88
2026-03-31 20:40:00+00:00,138.37
2026-03-31 20:55:00+00:00,138.37
2026-03-31 23:00:00+00:00,138.06
2026-03-31 23:10:00+00:00,138.0987
2026-03-31 23:35:00+00:00,138.31
2026-04-01 08:00:00+00:00,139.1
2026-04-01 11:35:00+00:00,139.84
2026-04-01 11:50:00+00:00,139.84
2026-04-01 12:35:00+00:00,139.6822
2026-04-01 12:45:00+00:00,139.68
2026-04-01 12:50:00+00:00,139.7932
2026-04-01 12:55:00+00:00,139.5202
2026-04-01 13:20:00+00:00,139.1392
2026-04-01 13:25:00+00:00,139.36
2026-04-01 13:30:00+00:00,139.73500061035156
2026-04-01 13:35:00+00:00,139.91000366210938
2026-04-01 13:40:00+00:00,139.4199981689453
2026-04-01 13:45:00+00:00,139.3300018310547
2026-04-01 13:50:00+00:00,139.4550018310547
2026-04-01 13:55:00+00:00,139.46499633789062
2026-04-01 14:00:00+00:00,139.52000427246094
2026-04-01 14:05:00+00:00,139.5800018310547
2026-04-01 14:10:00+00:00,139.53500366210938
2026-04-01 14:15:00+00:00,139.57009887695312
2026-04-01 14:20:00+00:00,139.60000610351562
2026-04-01 14:25:00+00:00,139.7100067138672
2026-04-01 14:30:00+00:00,139.61500549316406
2026-04-01 14:35:00+00:00,139.83999633789062
2026-04-01 14:40:00+00:00,139.8699951171875
2026-04-01 14:45:00+00:00,140.0
2026-04-01 14:50:00+00:00,140.0500030517578
2026-04-01 14:55:00+00:00,140.0449981689453
2026-04-01 15:00:00+00:00,140.08999633789062
2026-04-01 15:05:00+00:00,140.1699981689453
2026-04-01 15:10:00+00:00,140.0500030517578
2026-04-01 15:15:00+00:00,140.11500549316406
2026-04-01 15:20:00+00:00,140.0399932861328
2026-04-01 15:25:00+00:00,140.0
2026-04-01 15:30:00+00:00,140.05999755859375
2026-04-01 15:35:00+00:00,140.22000122070312
2026-04-01 15:40:00+00:00,140.25
2026-04-01 15:45:00+00:00,140.24000549316406
2026-04-01 15:50:00+00:00,140.31500244140625
2026-04-01 15:55:00+00:00,140.3800048828125
2026-04-01 16:00:00+00:00,140.36000061035156
2026-04-01 16:05:00+00:00,140.40499877929688
2026-04-01 16:10:00+00:00,140.27999877929688
2026-04-01 16:15:00+00:00,140.3000030517578
2026-04-01 16:20:00+00:00,140.2449951171875
2026-04-01 16:25:00+00:00,140.14999389648438
2026-04-01 16:30:00+00:00,140.1999969482422
2026-04-01 16:35:00+00:00,140.2449951171875
2026-04-01 16:40:00+00:00,140.27499389648438
2026-04-01 16:45:00+00:00,140.27999877929688
2026-04-01 16:50:00+00:00,140.30499267578125
2026-04-01 16:55:00+00:00,140.3300018310547
2026-04-01 17:00:00+00:00,140.44000244140625
2026-04-01 17:05:00+00:00,140.4250030517578
2026-04-01 17:10:00+00:00,140.42999267578125
2026-04-01 17:15:00+00:00,140.4149932861328
2026-04-01 17:20:00+00:00,140.4250030517578
2026-04-01 17:25:00+00:00,140.39999389648438
2026-04-01 17:30:00+00:00,140.27999877929688
2026-04-01 17:35:00+00:00,140.32000732421875
2026-04-01 17:40:00+00:00,140.27000427246094
2026-04-01 17:45:00+00:00,140.21499633789062
2026-04-01 17:50:00+00:00,140.2050018310547
2026-04-01 17:55:00+00:00,140.02999877929688
2026-04-01 18:00:00+00:00,139.85000610351562
2026-04-01 18:05:00+00:00,139.85000610351562
2026-04-01 18:10:00+00:00,139.80499267578125
2026-04-01 18:15:00+00:00,139.60000610351562
2026-04-01 18:20:00+00:00,139.44000244140625
2026-04-01 18:25:00+00:00,139.39999389648438
2026-04-01 18:30:00+00:00,139.34500122070312
2026-04-01 18:35:00+00:00,139.43499755859375
2026-04-01 18:40:00+00:00,139.50999450683594
2026-04-01 18:45:00+00:00,139.47999572753906
2026-04-01 18:50:00+00:00,139.44439697265625
2026-04-01 18:55:00+00:00,139.4149932861328
2026-04-01 19:00:00+00:00,139.5
2026-04-01 19:05:00+00:00,139.5749969482422
2026-04-01 19:10:00+00:00,139.5850067138672
2026-04-01 19:15:00+00:00,139.6649932861328
2026-04-01 19:20:00+00:00,139.6999969482422
2026-04-01 19:25:00+00:00,139.7949981689453
2026-04-01 19:30:00+00:00,139.7949981689453
2026-04-01 19:35:00+00:00,139.84500122070312
2026-04-01 19:40:00+00:00,139.8800048828125
2026-04-01 19:45:00+00:00,139.80499267578125
2026-04-01 19:50:00+00:00,139.66000366210938
2026-04-01 19:55:00+00:00,139.64999389648438
2026-04-01 20:00:00+00:00,139.67
2026-04-01 20:10:00+00:00,139.67
2026-04-01 20:45:00+00:00,139.67
2026-04-01 21:10:00+00:00,139.67
2026-04-02 08:00:00+00:00,138.62
2026-04-02 09:35:00+00:00,138.4097
2026-04-02 11:35:00+00:00,136.4037
2026-04-02 12:30:00+00:00,137.6627
2026-04-02 12:35:00+00:00,137.68
2026-04-02 12:45:00+00:00,136.6
2026-04-02 12:50:00+00:00,136.6
2026-04-02 13:00:00+00:00,140.05
2026-04-02 13:15:00+00:00,137.1
2026-04-02 13:30:00+00:00,137.4949951171875
2026-04-02 13:35:00+00:00,137.11000061035156
2026-04-02 13:40:00+00:00,137.22000122070312
2026-04-02 13:45:00+00:00,137.5500030517578
2026-04-02 13:50:00+00:00,137.8800048828125
2026-04-02 13:55:00+00:00,138.0601043701172
2026-04-02 14:00:00+00:00,137.97000122070312
2026-04-02 14:05:00+00:00,138.17999267578125
2026-04-02 14:10:00+00:00,138.1199951171875
2026-04-02 14:15:00+00:00,138.2899932861328
2026-04-02 14:20:00+00:00,138.375
2026-04-02 14:25:00+00:00,138.27000427246094
2026-04-02 14:30:00+00:00,138.66000366210938
2026-04-02 14:35:00+00:00,139.7100067138672
2026-04-02 14:40:00+00:00,139.52000427246094
