time,FXY
2023-08-04 14:30:00+00:00,65.5199966430664
2023-08-04 15:30:00+00:00,65.50990295410156
2023-08-04 16:30:00+00:00,65.52999877929688
2023-08-04 17:30:00+00:00,65.5199966430664
2023-08-04 18:30:00+00:00,65.54000091552734
2023-08-04 19:30:00+00:00,65.55000305175781
2023-08-04 20:00:00+00:00,65.54
2023-08-07 08:00:00+00:00,65.34
2023-08-07 10:00:00+00:00,65.33
2023-08-07 11:00:00+00:00,65.29
2023-08-07 12:00:00+00:00,65.19
2023-08-07 13:00:00+00:00,65.455
2023-08-07 13:30:00+00:00,65.41000366210938
2023-08-07 14:30:00+00:00,65.31999969482422
2023-08-07 15:30:00+00:00,65.21839904785156
2023-08-07 16:30:00+00:00,65.21019744873047
2023-08-07 17:30:00+00:00,65.23999786376953
2023-08-07 18:30:00+00:00,65.24849700927734
2023-08-07 19:30:00+00:00,65.20999908447266
2023-08-07 20:00:00+00:00,65.21
2023-08-07 22:00:00+00:00,66.51
2023-08-08 08:00:00+00:00,65.0
2023-08-08 09:00:00+00:00,65.0
2023-08-08 10:00:00+00:00,64.98
2023-08-08 11:00:00+00:00,64.904
2023-08-08 12:00:00+00:00,65.2
2023-08-08 13:00:00+00:00,64.92
2023-08-08 13:30:00+00:00,64.92449951171875
2023-08-08 14:30:00+00:00,64.8550033569336
2023-08-08 15:30:00+00:00,64.87000274658203
2023-08-08 16:30:00+00:00,64.8499984741211
2023-08-08 17:30:00+00:00,64.83000183105469
2023-08-08 18:30:00+00:00,64.80500030517578
2023-08-08 19:30:00+00:00,64.79000091552734
2023-08-08 20:00:00+00:00,64.8
2023-08-08 21:00:00+00:00,65.64
2023-08-09 09:00:00+00:00,64.8
2023-08-09 11:00:00+00:00,64.79
2023-08-09 12:00:00+00:00,64.75
2023-08-09 13:30:00+00:00,64.75
2023-08-09 14:30:00+00:00,64.66000366210938
2023-08-09 15:30:00+00:00,64.75499725341797
2023-08-09 16:30:00+00:00,64.68000030517578
2023-08-09 17:30:00+00:00,64.66000366210938
2023-08-09 18:30:00+00:00,64.6500015258789
2023-08-09 19:30:00+00:00,64.66000366210938
2023-08-09 20:00:00+00:00,64.66
2023-08-09 22:00:00+00:00,66.04
2023-08-10 08:00:00+00:00,64.64
2023-08-10 12:00:00+00:00,64.68
2023-08-10 13:00:00+00:00,64.47
2023-08-10 13:30:00+00:00,64.44999694824219
2023-08-10 14:30:00+00:00,64.3499984741211
2023-08-10 15:30:00+00:00,64.34989929199219
2023-08-10 16:30:00+00:00,64.28990173339844
2023-08-10 17:30:00+00:00,64.27999877929688
2023-08-10 18:30:00+00:00,64.20999908447266
2023-08-10 19:30:00+00:00,64.16999816894531
2023-08-10 20:00:00+00:00,64.23
2023-08-10 21:00:00+00:00,64.99
2023-08-10 23:00:00+00:00,64.15
2023-08-11 11:00:00+00:00,64.33
2023-08-11 12:00:00+00:00,64.17
2023-08-11 13:00:00+00:00,64.2185
2023-08-11 13:30:00+00:00,64.22000122070312
2023-08-11 14:30:00+00:00,64.23999786376953
2023-08-11 15:30:00+00:00,64.17579650878906
2023-08-11 16:30:00+00:00,64.13999938964844
2023-08-11 17:30:00+00:00,64.12000274658203
2023-08-11 18:30:00+00:00,64.11000061035156
2023-08-11 19:30:00+00:00,64.1500015258789
2023-08-11 20:00:00+00:00,64.15
2023-08-11 21:00:00+00:00,65.99
2023-08-14 08:00:00+00:00,64.01
2023-08-14 09:00:00+00:00,64.01
2023-08-14 11:00:00+00:00,64.15
2023-08-14 12:00:00+00:00,63.953
2023-08-14 13:30:00+00:00,63.97999954223633
2023-08-14 14:30:00+00:00,64.01000213623047
2023-08-14 15:30:00+00:00,64.05000305175781
2023-08-14 16:30:00+00:00,64.0199966430664
2023-08-14 17:30:00+00:00,63.95000076293945
2023-08-14 18:30:00+00:00,63.910099029541016
2023-08-14 19:30:00+00:00,63.95000076293945
2023-08-14 20:00:00+00:00,63.91
2023-08-14 21:00:00+00:00,64.54
2023-08-14 23:00:00+00:00,64.54
2023-08-15 08:00:00+00:00,63.88
2023-08-15 10:00:00+00:00,63.88
2023-08-15 11:00:00+00:00,63.88
2023-08-15 12:00:00+00:00,63.845
2023-08-15 13:30:00+00:00,63.959999084472656
2023-08-15 14:30:00+00:00,63.939998626708984
2023-08-15 15:30:00+00:00,63.90999984741211
2023-08-15 16:30:00+00:00,63.88010025024414
2023-08-15 17:30:00+00:00,63.880001068115234
2023-08-15 18:30:00+00:00,63.845001220703125
2023-08-15 19:30:00+00:00,63.90999984741211
2023-08-15 20:00:00+00:00,63.9
2023-08-16 09:00:00+00:00,63.88
2023-08-16 11:00:00+00:00,63.86
2023-08-16 12:00:00+00:00,63.8
2023-08-16 13:00:00+00:00,63.7592
2023-08-16 13:30:00+00:00,63.79999923706055
2023-08-16 14:30:00+00:00,63.78020095825195
2023-08-16 15:30:00+00:00,63.75
2023-08-16 16:30:00+00:00,63.689998626708984
2023-08-16 17:30:00+00:00,63.61800003051758
2023-08-16 18:30:00+00:00,63.54499816894531
2023-08-16 19:30:00+00:00,63.495201110839844
2023-08-16 20:00:00+00:00,63.522
2023-08-16 21:00:00+00:00,63.92
2023-08-16 22:00:00+00:00,63.92
2023-08-17 09:00:00+00:00,63.42
2023-08-17 10:00:00+00:00,63.49
2023-08-17 12:00:00+00:00,63.49
2023-08-17 13:00:00+00:00,63.79
2023-08-17 13:30:00+00:00,63.720001220703125
2023-08-17 14:30:00+00:00,63.65999984741211
2023-08-17 15:30:00+00:00,63.60419845581055
2023-08-17 16:30:00+00:00,63.59000015258789
2023-08-17 17:30:00+00:00,63.5536003112793
2023-08-17 18:30:00+00:00,63.672000885009766
2023-08-17 19:30:00+00:00,63.790000915527344
2023-08-17 20:00:00+00:00,63.75
2023-08-17 21:00:00+00:00,63.88
2023-08-17 23:00:00+00:00,63.97
2023-08-18 08:00:00+00:00,63.69
2023-08-18 12:00:00+00:00,63.83
2023-08-18 13:30:00+00:00,64.01000213623047
2023-08-18 14:30:00+00:00,64.0199966430664
2023-08-18 15:30:00+00:00,64.04000091552734
2023-08-18 16:30:00+00:00,64.05999755859375
2023-08-18 17:30:00+00:00,64.0353012084961
2023-08-18 18:30:00+00:00,63.970001220703125
2023-08-18 19:30:00+00:00,63.97999954223633
2023-08-18 20:00:00+00:00,63.96
2023-08-18 23:00:00+00:00,63.51
2023-08-21 10:00:00+00:00,63.57
2023-08-21 11:00:00+00:00,63.75
2023-08-21 12:00:00+00:00,63.66
2023-08-21 13:30:00+00:00,63.560001373291016
2023-08-21 14:30:00+00:00,63.5099983215332
2023-08-21 15:30:00+00:00,63.59000015258789
2023-08-21 16:30:00+00:00,63.650001525878906
2023-08-21 17:30:00+00:00,63.60409927368164
2023-08-21 18:30:00+00:00,63.599998474121094
2023-08-21 19:30:00+00:00,63.55970001220703
2023-08-21 21:00:00+00:00,63.71
2023-08-22 08:00:00+00:00,63.68
2023-08-22 11:00:00+00:00,63.64
2023-08-22 12:00:00+00:00,62.08
2023-08-22 13:00:00+00:00,63.68
2023-08-22 13:30:00+00:00,63.67499923706055
2023-08-22 14:30:00+00:00,63.75
2023-08-22 15:30:00+00:00,63.77899932861328
2023-08-22 16:30:00+00:00,63.777198791503906
2023-08-22 17:30:00+00:00,63.7400016784668
2023-08-22 18:30:00+00:00,63.72999954223633
2023-08-22 19:30:00+00:00,63.75
2023-08-22 20:00:00+00:00,63.6909
2023-08-23 08:00:00+00:00,63.9
2023-08-23 09:00:00+00:00,63.93
2023-08-23 12:00:00+00:00,63.9
2023-08-23 13:30:00+00:00,64.2300033569336
2023-08-23 14:30:00+00:00,64.25379943847656
2023-08-23 15:30:00+00:00,64.25
2023-08-23 16:30:00+00:00,64.26010131835938
2023-08-23 17:30:00+00:00,64.19000244140625
2023-08-23 18:30:00+00:00,64.20010375976562
2023-08-23 19:30:00+00:00,64.19000244140625
2023-08-23 20:00:00+00:00,64.19
2023-08-23 21:00:00+00:00,64.15
2023-08-23 22:00:00+00:00,64.15
2023-08-24 08:00:00+00:00,64.13
2023-08-24 11:00:00+00:00,63.9
2023-08-24 12:00:00+00:00,63.8
2023-08-24 13:00:00+00:00,63.75
2023-08-24 13:30:00+00:00,63.91419982910156
2023-08-24 14:30:00+00:00,63.81999969482422
2023-08-24 15:30:00+00:00,63.77000045776367
2023-08-24 16:30:00+00:00,63.76969909667969
2023-08-24 17:30:00+00:00,63.7400016784668
2023-08-24 18:30:00+00:00,63.72999954223633
2023-08-24 19:30:00+00:00,63.72999954223633
2023-08-24 20:00:00+00:00,63.75
2023-08-25 11:00:00+00:00,63.8
2023-08-25 12:00:00+00:00,63.685
2023-08-25 13:00:00+00:00,63.69
2023-08-25 13:30:00+00:00,63.51070022583008
2023-08-25 14:30:00+00:00,63.5099983215332
2023-08-25 15:30:00+00:00,63.540000915527344
2023-08-25 16:30:00+00:00,63.529998779296875
2023-08-25 17:30:00+00:00,63.5702018737793
2023-08-25 18:30:00+00:00,63.52000045776367
2023-08-25 19:30:00+00:00,63.52000045776367
2023-08-25 20:00:00+00:00,63.49
2023-08-28 08:00:00+00:00,64.02
2023-08-28 10:00:00+00:00,63.4
2023-08-28 11:00:00+00:00,63.46
2023-08-28 12:00:00+00:00,63.44
2023-08-28 13:00:00+00:00,63.453
2023-08-28 13:30:00+00:00,63.389400482177734
2023-08-28 14:30:00+00:00,63.36000061035156
2023-08-28 15:30:00+00:00,63.459999084472656
2023-08-28 16:30:00+00:00,63.404998779296875
2023-08-28 17:30:00+00:00,63.38359832763672
2023-08-28 18:30:00+00:00,63.43000030517578
2023-08-28 19:30:00+00:00,63.439998626708984
2023-08-28 20:00:00+00:00,63.47
2023-08-28 23:00:00+00:00,64.14
2023-08-29 08:00:00+00:00,63.43
2023-08-29 09:00:00+00:00,63.56
2023-08-29 11:00:00+00:00,63.42
2023-08-29 12:00:00+00:00,63.1
2023-08-29 13:30:00+00:00,63.54999923706055
2023-08-29 14:30:00+00:00,63.65919876098633
2023-08-29 15:30:00+00:00,63.6234016418457
2023-08-29 16:30:00+00:00,63.72999954223633
2023-08-29 17:30:00+00:00,63.7401008605957
2023-08-29 18:30:00+00:00,63.79999923706055
2023-08-29 19:30:00+00:00,63.7599983215332
2023-08-29 20:00:00+00:00,63.779
2023-08-30 09:00:00+00:00,63.39
2023-08-30 10:00:00+00:00,63.65
2023-08-30 11:00:00+00:00,63.61
2023-08-30 12:00:00+00:00,63.7
2023-08-30 13:30:00+00:00,63.77199935913086
2023-08-30 14:30:00+00:00,63.71070098876953
2023-08-30 15:30:00+00:00,63.630001068115234
2023-08-30 16:30:00+00:00,63.66999816894531
2023-08-30 17:30:00+00:00,63.59000015258789
2023-08-30 18:30:00+00:00,63.560001373291016
2023-08-30 19:30:00+00:00,63.560001373291016
2023-08-30 20:00:00+00:00,63.55
2023-08-30 21:00:00+00:00,63.99
2023-08-30 22:00:00+00:00,63.18
2023-08-30 23:00:00+00:00,63.99
2023-08-31 08:00:00+00:00,63.87
2023-08-31 13:00:00+00:00,63.665
2023-08-31 13:30:00+00:00,63.630001068115234
2023-08-31 14:30:00+00:00,63.814998626708984
2023-08-31 15:30:00+00:00,63.77000045776367
2023-08-31 16:30:00+00:00,63.88999938964844
2023-08-31 17:30:00+00:00,63.90999984741211
2023-08-31 18:30:00+00:00,63.93149948120117
2023-08-31 19:30:00+00:00,63.8849983215332
2023-08-31 20:00:00+00:00,63.92
2023-08-31 23:00:00+00:00,63.52
2023-09-01 12:00:00+00:00,64.29
2023-09-01 13:00:00+00:00,64.17
2023-09-01 13:30:00+00:00,63.78990173339844
2023-09-01 14:30:00+00:00,63.570098876953125
2023-09-01 15:30:00+00:00,63.54999923706055
2023-09-01 16:30:00+00:00,63.5900993347168
2023-09-01 17:30:00+00:00,63.61000061035156
2023-09-01 18:30:00+00:00,63.61000061035156
2023-09-01 19:30:00+00:00,63.58000183105469
2023-09-01 20:00:00+00:00,63.57
2023-09-05 08:00:00+00:00,63.29
2023-09-05 09:00:00+00:00,63.19
2023-09-05 11:00:00+00:00,63.11
2023-09-05 12:00:00+00:00,63.045
2023-09-05 13:00:00+00:00,63.08
2023-09-05 13:30:00+00:00,62.9900016784668
2023-09-05 14:30:00+00:00,62.95000076293945
2023-09-05 15:30:00+00:00,62.95500183105469
2023-09-05 16:30:00+00:00,62.91999816894531
2023-09-05 17:30:00+00:00,62.90999984741211
2023-09-05 18:30:00+00:00,62.90999984741211
2023-09-05 19:30:00+00:00,62.88999938964844
2023-09-05 20:00:00+00:00,62.94
2023-09-05 23:00:00+00:00,63.2
2023-09-06 08:00:00+00:00,64.19
2023-09-06 09:00:00+00:00,62.93
2023-09-06 12:00:00+00:00,63.05
2023-09-06 13:00:00+00:00,63.069
2023-09-06 13:30:00+00:00,62.96009826660156
2023-09-06 14:30:00+00:00,62.93000030517578
2023-09-06 15:30:00+00:00,62.94049835205078
2023-09-06 16:30:00+00:00,63.01499938964844
2023-09-06 17:30:00+00:00,62.91999816894531
2023-09-06 18:30:00+00:00,62.91999816894531
2023-09-06 19:30:00+00:00,62.93000030517578
2023-09-06 20:00:00+00:00,62.92
2023-09-07 09:00:00+00:00,62.89
2023-09-07 11:00:00+00:00,63.18
2023-09-07 12:00:00+00:00,63.1
2023-09-07 13:00:00+00:00,63.11
2023-09-07 13:30:00+00:00,63.11000061035156
2023-09-07 14:30:00+00:00,63.119998931884766
2023-09-07 15:30:00+00:00,63.18000030517578
2023-09-07 16:30:00+00:00,63.14970016479492
2023-09-07 17:30:00+00:00,63.160499572753906
2023-09-07 18:30:00+00:00,63.15999984741211
2023-09-07 19:30:00+00:00,63.16999816894531
2023-09-07 20:00:00+00:00,63.16
2023-09-07 21:00:00+00:00,63.25
2023-09-07 22:00:00+00:00,63.54
2023-09-08 08:00:00+00:00,63.69
2023-09-08 12:00:00+00:00,63.68
2023-09-08 13:00:00+00:00,62.99
2023-09-08 13:30:00+00:00,63.060001373291016
2023-09-08 14:30:00+00:00,63.00210189819336
2023-09-08 15:30:00+00:00,62.94499969482422
2023-09-08 16:30:00+00:00,62.9275016784668
2023-09-08 17:30:00+00:00,62.93000030517578
2023-09-08 18:30:00+00:00,62.90999984741211
2023-09-08 19:30:00+00:00,62.90999984741211
2023-09-08 20:00:00+00:00,62.94
2023-09-08 22:00:00+00:00,63.0
2023-09-11 08:00:00+00:00,64.1
2023-09-11 11:00:00+00:00,63.17
2023-09-11 12:00:00+00:00,63.43
2023-09-11 13:00:00+00:00,63.45
2023-09-11 13:30:00+00:00,63.529998779296875
2023-09-11 14:30:00+00:00,63.470001220703125
2023-09-11 15:30:00+00:00,63.494998931884766
2023-09-11 16:30:00+00:00,63.41999816894531
2023-09-11 17:30:00+00:00,63.42499923706055
2023-09-11 18:30:00+00:00,63.40999984741211
2023-09-11 19:30:00+00:00,63.41999816894531
2023-09-11 20:00:00+00:00,63.42
2023-09-12 09:00:00+00:00,63.43
2023-09-12 12:00:00+00:00,63.13
2023-09-12 13:30:00+00:00,63.130001068115234
2023-09-12 14:30:00+00:00,63.150699615478516
2023-09-12 15:30:00+00:00,63.20000076293945
2023-09-12 16:30:00+00:00,63.150001525878906
2023-09-12 17:30:00+00:00,63.17430114746094
2023-09-12 18:30:00+00:00,63.18000030517578
2023-09-12 19:30:00+00:00,63.18000030517578
2023-09-12 20:00:00+00:00,63.17
2023-09-12 21:00:00+00:00,63.0
2023-09-12 23:00:00+00:00,63.02
2023-09-13 09:00:00+00:00,63.18
2023-09-13 12:00:00+00:00,63.07
2023-09-13 13:00:00+00:00,63.04
2023-09-13 13:30:00+00:00,62.9900016784668
2023-09-13 14:30:00+00:00,63.029998779296875
2023-09-13 15:30:00+00:00,63.101600646972656
2023-09-13 16:30:00+00:00,63.11000061035156
2023-09-13 17:30:00+00:00,63.060001373291016
2023-09-13 18:30:00+00:00,63.01639938354492
2023-09-13 19:30:00+00:00,63.02000045776367
2023-09-14 08:00:00+00:00,63.21
2023-09-14 12:00:00+00:00,62.96
2023-09-14 13:30:00+00:00,63.060001373291016
2023-09-14 14:30:00+00:00,63.16999816894531
2023-09-14 15:30:00+00:00,63.119998931884766
2023-09-14 16:30:00+00:00,63.040000915527344
2023-09-14 17:30:00+00:00,63.0
2023-09-14 18:30:00+00:00,62.9900016784668
2023-09-14 19:30:00+00:00,62.9984016418457
2023-09-14 20:00:00+00:00,63.0
2023-09-14 23:00:00+00:00,63.3
2023-09-15 08:00:00+00:00,62.82
2023-09-15 09:00:00+00:00,62.9
2023-09-15 11:00:00+00:00,62.8
2023-09-15 12:00:00+00:00,62.8181
2023-09-15 13:30:00+00:00,62.880001068115234
2023-09-15 14:30:00+00:00,62.83000183105469
2023-09-15 15:30:00+00:00,62.81999969482422
2023-09-15 16:30:00+00:00,62.86000061035156
2023-09-15 17:30:00+00:00,62.83000183105469
2023-09-15 18:30:00+00:00,62.82500076293945
2023-09-15 19:30:00+00:00,62.83000183105469
2023-09-15 20:00:00+00:00,62.8399
2023-09-18 08:00:00+00:00,62.83
2023-09-18 11:00:00+00:00,62.83
2023-09-18 12:00:00+00:00,62.9015
2023-09-18 13:30:00+00:00,62.88999938964844
2023-09-18 14:30:00+00:00,62.900001525878906
2023-09-18 15:30:00+00:00,62.869998931884766
2023-09-18 16:30:00+00:00,62.880001068115234
2023-09-18 17:30:00+00:00,62.86000061035156
2023-09-18 18:30:00+00:00,62.84000015258789
2023-09-18 19:30:00+00:00,62.880001068115234
2023-09-18 20:00:00+00:00,62.88
2023-09-18 21:00:00+00:00,62.94
2023-09-18 23:00:00+00:00,62.9
2023-09-19 08:00:00+00:00,62.95
2023-09-19 12:00:00+00:00,62.88
2023-09-19 13:00:00+00:00,62.8378
2023-09-19 13:30:00+00:00,62.849998474121094
2023-09-19 14:30:00+00:00,62.84000015258789
2023-09-19 15:30:00+00:00,62.810001373291016
2023-09-19 16:30:00+00:00,62.81999969482422
2023-09-19 17:30:00+00:00,62.779998779296875
2023-09-19 18:30:00+00:00,62.79999923706055
2023-09-19 19:30:00+00:00,62.810001373291016
2023-09-19 20:00:00+00:00,62.8003
2023-09-19 21:00:00+00:00,62.8
2023-09-20 08:00:00+00:00,62.95
2023-09-20 10:00:00+00:00,62.85
2023-09-20 11:00:00+00:00,62.84
2023-09-20 12:00:00+00:00,62.8
2023-09-20 13:00:00+00:00,62.84
2023-09-20 13:30:00+00:00,62.86000061035156
2023-09-20 14:30:00+00:00,62.899898529052734
2023-09-20 15:30:00+00:00,62.90829849243164
2023-09-20 16:30:00+00:00,62.939998626708984
2023-09-20 17:30:00+00:00,62.72999954223633
2023-09-20 18:30:00+00:00,62.72999954223633
2023-09-20 19:30:00+00:00,62.689998626708984
2023-09-20 20:00:00+00:00,62.61
2023-09-20 22:00:00+00:00,63.45
2023-09-21 08:00:00+00:00,62.72
2023-09-21 10:00:00+00:00,62.72
2023-09-21 12:00:00+00:00,62.98
2023-09-21 13:00:00+00:00,62.78
2023-09-21 13:30:00+00:00,62.91080093383789
2023-09-21 14:30:00+00:00,62.994998931884766
2023-09-21 15:30:00+00:00,62.95000076293945
2023-09-21 16:30:00+00:00,63.0
2023-09-21 17:30:00+00:00,62.970001220703125
2023-09-21 18:30:00+00:00,62.97169876098633
2023-09-21 19:30:00+00:00,62.95000076293945
2023-09-21 20:00:00+00:00,62.95
2023-09-21 21:00:00+00:00,63.25
2023-09-21 22:00:00+00:00,62.91
2023-09-21 23:00:00+00:00,62.92
2023-09-22 08:00:00+00:00,62.58
2023-09-22 11:00:00+00:00,62.65
2023-09-22 12:00:00+00:00,62.635
2023-09-22 13:00:00+00:00,62.63
2023-09-22 13:30:00+00:00,62.67129898071289
2023-09-22 14:30:00+00:00,62.68000030517578
2023-09-22 15:30:00+00:00,62.62200164794922
2023-09-22 16:30:00+00:00,62.61410140991211
2023-09-22 17:30:00+00:00,62.61000061035156
2023-09-22 18:30:00+00:00,62.580299377441406
2023-09-22 19:30:00+00:00,62.560001373291016
2023-09-22 20:00:00+00:00,62.56
2023-09-25 11:00:00+00:00,62.5
2023-09-25 12:00:00+00:00,62.44
2023-09-25 13:00:00+00:00,62.435
2023-09-25 13:30:00+00:00,62.38999938964844
2023-09-25 14:30:00+00:00,62.38199996948242
2023-09-25 15:30:00+00:00,62.419498443603516
2023-09-25 16:30:00+00:00,62.400001525878906
2023-09-25 17:30:00+00:00,62.40999984741211
2023-09-25 18:30:00+00:00,62.42580032348633
2023-09-25 19:30:00+00:00,62.40999984741211
2023-09-25 20:00:00+00:00,62.39
2023-09-25 21:00:00+00:00,62.45
2023-09-25 22:00:00+00:00,62.97
2023-09-26 08:00:00+00:00,62.67
2023-09-26 12:00:00+00:00,62.38
2023-09-26 13:00:00+00:00,62.38
2023-09-26 13:30:00+00:00,62.390499114990234
2023-09-26 14:30:00+00:00,62.381099700927734
2023-09-26 15:30:00+00:00,62.353599548339844
2023-09-26 16:30:00+00:00,62.380001068115234
2023-09-26 17:30:00+00:00,62.34000015258789
2023-09-26 18:30:00+00:00,62.30009841918945
2023-09-26 19:30:00+00:00,62.33000183105469
2023-09-26 20:00:00+00:00,62.32
2023-09-26 22:00:00+00:00,62.89
2023-09-27 08:00:00+00:00,62.28
2023-09-27 09:00:00+00:00,62.28
2023-09-27 12:00:00+00:00,62.25
2023-09-27 13:30:00+00:00,62.160099029541016
2023-09-27 14:30:00+00:00,62.141998291015625
2023-09-27 15:30:00+00:00,62.11899948120117
2023-09-27 16:30:00+00:00,62.060001373291016
2023-09-27 17:30:00+00:00,62.060001373291016
2023-09-27 18:30:00+00:00,62.097999572753906
2023-09-27 19:30:00+00:00,62.11000061035156
2023-09-27 20:00:00+00:00,62.08
2023-09-27 22:00:00+00:00,62.31
2023-09-28 08:00:00+00:00,62.11
2023-09-28 10:00:00+00:00,62.11
2023-09-28 12:00:00+00:00,62.25
2023-09-28 13:30:00+00:00,62.25
2023-09-28 14:30:00+00:00,62.192100524902344
2023-09-28 15:30:00+00:00,62.2400016784668
2023-09-28 16:30:00+00:00,62.249900817871094
2023-09-28 17:30:00+00:00,62.220001220703125
2023-09-28 18:30:00+00:00,62.2599983215332
2023-09-28 19:30:00+00:00,62.25
2023-09-28 20:00:00+00:00,62.24
